"id","country_id:id","state_id:id","l10n_mx_edi_code","name","name@es_419"
"res_city_mx_son_049","base.mx","base.state_mx_son","049","Quiriego","Quiriego"
"res_city_mx_son_050","base.mx","base.state_mx_son","050","Rayón","Rayón"
"res_city_mx_son_051","base.mx","base.state_mx_son","051","Rosario","Rosario"
"res_city_mx_son_052","base.mx","base.state_mx_son","052","Sahuaripa","Sahuaripa"
"res_city_mx_son_053","base.mx","base.state_mx_son","053","San Felipe de Jesús","San Felipe de Jesús"
"res_city_mx_son_054","base.mx","base.state_mx_son","054","San Javier","San Javier"
"res_city_mx_son_055","base.mx","base.state_mx_son","055","San Luis Río Colorado","San Luis Río Colorado"
"res_city_mx_son_056","base.mx","base.state_mx_son","056","San Miguel de Horcasitas","San Miguel de Horcasitas"
"res_city_mx_son_057","base.mx","base.state_mx_son","057","San Pedro de la Cueva","San Pedro de la Cueva"
"res_city_mx_son_058","base.mx","base.state_mx_son","058","Santa Ana","Santa Ana"
"res_city_mx_son_059","base.mx","base.state_mx_son","059","Santa Cruz","Santa Cruz"
"res_city_mx_son_060","base.mx","base.state_mx_son","060","Sáric","Sáric"
"res_city_mx_son_061","base.mx","base.state_mx_son","061","Soyopa","Soyopa"
"res_city_mx_son_062","base.mx","base.state_mx_son","062","Suaqui Grande","Suaqui Grande"
"res_city_mx_son_063","base.mx","base.state_mx_son","063","Tepache","Tepache"
"res_city_mx_son_064","base.mx","base.state_mx_son","064","Trincheras","Trincheras"
"res_city_mx_son_065","base.mx","base.state_mx_son","065","Tubutama","Tubutama"
"res_city_mx_son_066","base.mx","base.state_mx_son","066","Ures","Ures"
"res_city_mx_son_067","base.mx","base.state_mx_son","067","Villa Hidalgo","Villa Hidalgo"
"res_city_mx_son_068","base.mx","base.state_mx_son","068","Villa Pesqueira","Villa Pesqueira"
"res_city_mx_son_069","base.mx","base.state_mx_son","069","Yécora","Yécora"
"res_city_mx_son_070","base.mx","base.state_mx_son","070","General Plutarco Elías Calles","General Plutarco Elías Calles"
"res_city_mx_son_071","base.mx","base.state_mx_son","071","Benito Juárez","Benito Juárez"
"res_city_mx_son_072","base.mx","base.state_mx_son","072","San Ignacio Río Muerto","San Ignacio Río Muerto"
"res_city_mx_tab_001","base.mx","base.state_mx_tab","001","Balancán","Balancán"
"res_city_mx_tab_002","base.mx","base.state_mx_tab","002","Cárdenas","Cárdenas"
"res_city_mx_tab_003","base.mx","base.state_mx_tab","003","Centla","Centla"
"res_city_mx_tab_004","base.mx","base.state_mx_tab","004","Centro","Centro"
"res_city_mx_tab_005","base.mx","base.state_mx_tab","005","Comalcalco","Comalcalco"
"res_city_mx_tab_006","base.mx","base.state_mx_tab","006","Cunduacán","Cunduacán"
"res_city_mx_tab_007","base.mx","base.state_mx_tab","007","Emiliano Zapata","Emiliano Zapata"
"res_city_mx_tab_008","base.mx","base.state_mx_tab","008","Huimanguillo","Huimanguillo"
"res_city_mx_tab_009","base.mx","base.state_mx_tab","009","Jalapa","Jalapa"
"res_city_mx_tab_010","base.mx","base.state_mx_tab","010","Jalpa de Méndez","Jalpa de Méndez"
"res_city_mx_tab_011","base.mx","base.state_mx_tab","011","Jonuta","Jonuta"
"res_city_mx_tab_012","base.mx","base.state_mx_tab","012","Macuspana","Macuspana"
"res_city_mx_tab_013","base.mx","base.state_mx_tab","013","Nacajuca","Nacajuca"
"res_city_mx_tab_014","base.mx","base.state_mx_tab","014","Paraíso","Paraíso"
"res_city_mx_tab_015","base.mx","base.state_mx_tab","015","Tacotalpa","Tacotalpa"
"res_city_mx_tab_016","base.mx","base.state_mx_tab","016","Teapa","Teapa"
"res_city_mx_tab_017","base.mx","base.state_mx_tab","017","Tenosique","Tenosique"
"res_city_mx_tam_001","base.mx","base.state_mx_tamps","001","Abasolo","Abasolo"
"res_city_mx_tam_002","base.mx","base.state_mx_tamps","002","Aldama","Aldama"
"res_city_mx_tam_003","base.mx","base.state_mx_tamps","003","Altamira","Altamira"
"res_city_mx_tam_004","base.mx","base.state_mx_tamps","004","Antiguo Morelos","Antiguo Morelos"
"res_city_mx_tam_005","base.mx","base.state_mx_tamps","005","Burgos","Burgos"
"res_city_mx_tam_006","base.mx","base.state_mx_tamps","006","Bustamante","Bustamante"
"res_city_mx_tam_007","base.mx","base.state_mx_tamps","007","Camargo","Camargo"
"res_city_mx_tam_008","base.mx","base.state_mx_tamps","008","Casas","Casas"
"res_city_mx_tam_009","base.mx","base.state_mx_tamps","009","Ciudad Madero","Ciudad Madero"
"res_city_mx_tam_010","base.mx","base.state_mx_tamps","010","Cruillas","Cruillas"
"res_city_mx_tam_011","base.mx","base.state_mx_tamps","011","Gómez Farías","Gómez Farías"
"res_city_mx_tam_012","base.mx","base.state_mx_tamps","012","González","González"
"res_city_mx_tam_013","base.mx","base.state_mx_tamps","013","Güémez","Güémez"
"res_city_mx_tam_014","base.mx","base.state_mx_tamps","014","Guerrero","Guerrero"
"res_city_mx_tam_015","base.mx","base.state_mx_tamps","015","Gustavo Díaz Ordaz","Gustavo Díaz Ordaz"
"res_city_mx_tam_016","base.mx","base.state_mx_tamps","016","Hidalgo","Hidalgo"
"res_city_mx_tam_017","base.mx","base.state_mx_tamps","017","Jaumave","Jaumave"
"res_city_mx_tam_018","base.mx","base.state_mx_tamps","018","Jiménez","Jiménez"
"res_city_mx_tam_019","base.mx","base.state_mx_tamps","019","Llera","Llera"
"res_city_mx_tam_020","base.mx","base.state_mx_tamps","020","Mainero","Mainero"
"res_city_mx_tam_021","base.mx","base.state_mx_tamps","021","El Mante","El Mante"
"res_city_mx_tam_022","base.mx","base.state_mx_tamps","022","Matamoros","Matamoros"
"res_city_mx_tam_023","base.mx","base.state_mx_tamps","023","Méndez","Méndez"
"res_city_mx_tam_024","base.mx","base.state_mx_tamps","024","Mier","Mier"
"res_city_mx_tam_025","base.mx","base.state_mx_tamps","025","Miguel Alemán","Miguel Alemán"
"res_city_mx_tam_026","base.mx","base.state_mx_tamps","026","Miquihuana","Miquihuana"
"res_city_mx_tam_027","base.mx","base.state_mx_tamps","027","Nuevo Laredo","Nuevo Laredo"
"res_city_mx_tam_028","base.mx","base.state_mx_tamps","028","Nuevo Morelos","Nuevo Morelos"
"res_city_mx_tam_029","base.mx","base.state_mx_tamps","029","Ocampo","Ocampo"
"res_city_mx_tam_030","base.mx","base.state_mx_tamps","030","Padilla","Padilla"
"res_city_mx_tam_031","base.mx","base.state_mx_tamps","031","Palmillas","Palmillas"
"res_city_mx_tam_032","base.mx","base.state_mx_tamps","032","Reynosa","Reynosa"
"res_city_mx_tam_033","base.mx","base.state_mx_tamps","033","Río Bravo","Río Bravo"
"res_city_mx_tam_034","base.mx","base.state_mx_tamps","034","San Carlos","San Carlos"
"res_city_mx_tam_035","base.mx","base.state_mx_tamps","035","San Fernando","San Fernando"
"res_city_mx_tam_036","base.mx","base.state_mx_tamps","036","San Nicolás","San Nicolás"
"res_city_mx_tam_037","base.mx","base.state_mx_tamps","037","Soto la Marina","Soto la Marina"
"res_city_mx_tam_038","base.mx","base.state_mx_tamps","038","Tampico","Tampico"
"res_city_mx_tam_039","base.mx","base.state_mx_tamps","039","Tula","Tula"
"res_city_mx_tam_040","base.mx","base.state_mx_tamps","040","Valle Hermoso","Valle Hermoso"
"res_city_mx_tam_041","base.mx","base.state_mx_tamps","041","Victoria","Victoria"
"res_city_mx_tam_042","base.mx","base.state_mx_tamps","042","Villagrán","Villagrán"
"res_city_mx_tam_043","base.mx","base.state_mx_tamps","043","Xicoténcatl","Xicoténcatl"
"res_city_mx_tla_001","base.mx","base.state_mx_tlax","001","Amaxac de Guerrero","Amaxac de Guerrero"
"res_city_mx_tla_002","base.mx","base.state_mx_tlax","002","Apetatitlán de Antonio Carvajal","Apetatitlán de Antonio Carvajal"
"res_city_mx_tla_003","base.mx","base.state_mx_tlax","003","Atlangatepec","Atlangatepec"
"res_city_mx_tla_004","base.mx","base.state_mx_tlax","004","Atltzayanca","Atltzayanca"
"res_city_mx_tla_005","base.mx","base.state_mx_tlax","005","Apizaco","Apizaco"
"res_city_mx_tla_006","base.mx","base.state_mx_tlax","006","Calpulalpan","Calpulalpan"
"res_city_mx_tla_007","base.mx","base.state_mx_tlax","007","El Carmen Tequexquitla","El Carmen Tequexquitla"
"res_city_mx_tla_008","base.mx","base.state_mx_tlax","008","Cuapiaxtla","Cuapiaxtla"
"res_city_mx_tla_009","base.mx","base.state_mx_tlax","009","Cuaxomulco","Cuaxomulco"
"res_city_mx_tla_010","base.mx","base.state_mx_tlax","010","Chiautempan","Chiautempan"
"res_city_mx_tla_011","base.mx","base.state_mx_tlax","011","Muñoz de Domingo Arenas","Muñoz de Domingo Arenas"
"res_city_mx_tla_012","base.mx","base.state_mx_tlax","012","Españita","Españita"
"res_city_mx_tla_013","base.mx","base.state_mx_tlax","013","Huamantla","Huamantla"
"res_city_mx_tla_014","base.mx","base.state_mx_tlax","014","Hueyotlipan","Hueyotlipan"
"res_city_mx_tla_015","base.mx","base.state_mx_tlax","015","Ixtacuixtla de Mariano Matamoros","Ixtacuixtla de Mariano Matamoros"
"res_city_mx_tla_016","base.mx","base.state_mx_tlax","016","Ixtenco","Ixtenco"
"res_city_mx_tla_017","base.mx","base.state_mx_tlax","017","Mazatecochco de José María Morelos","Mazatecochco de José María Morelos"
"res_city_mx_tla_018","base.mx","base.state_mx_tlax","018","Contla de Juan Cuamatzi","Contla de Juan Cuamatzi"
"res_city_mx_tla_019","base.mx","base.state_mx_tlax","019","Tepetitla de Lardizábal","Tepetitla de Lardizábal"
"res_city_mx_tla_020","base.mx","base.state_mx_tlax","020","Sanctórum de Lázaro Cárdenas","Sanctórum de Lázaro Cárdenas"
"res_city_mx_tla_021","base.mx","base.state_mx_tlax","021","Nanacamilpa de Mariano Arista","Nanacamilpa de Mariano Arista"
"res_city_mx_tla_022","base.mx","base.state_mx_tlax","022","Acuamanala de Miguel Hidalgo","Acuamanala de Miguel Hidalgo"
"res_city_mx_tla_023","base.mx","base.state_mx_tlax","023","Natívitas","Natívitas"
"res_city_mx_tla_024","base.mx","base.state_mx_tlax","024","Panotla","Panotla"
"res_city_mx_tla_025","base.mx","base.state_mx_tlax","025","San Pablo del Monte","San Pablo del Monte"
"res_city_mx_tla_026","base.mx","base.state_mx_tlax","026","Santa Cruz Tlaxcala","Santa Cruz Tlaxcala"
"res_city_mx_tla_027","base.mx","base.state_mx_tlax","027","Tenancingo","Tenancingo"
"res_city_mx_tla_028","base.mx","base.state_mx_tlax","028","Teolocholco","Teolocholco"
"res_city_mx_tla_029","base.mx","base.state_mx_tlax","029","Tepeyanco","Tepeyanco"
"res_city_mx_tla_030","base.mx","base.state_mx_tlax","030","Terrenate","Terrenate"
"res_city_mx_tla_031","base.mx","base.state_mx_tlax","031","Tetla de la Solidaridad","Tetla de la Solidaridad"
"res_city_mx_tla_032","base.mx","base.state_mx_tlax","032","Tetlatlahuca","Tetlatlahuca"
"res_city_mx_tla_033","base.mx","base.state_mx_tlax","033","Tlaxcala","Tlaxcala"
"res_city_mx_tla_034","base.mx","base.state_mx_tlax","034","Tlaxco","Tlaxco"
"res_city_mx_tla_035","base.mx","base.state_mx_tlax","035","Tocatlán","Tocatlán"
"res_city_mx_tla_036","base.mx","base.state_mx_tlax","036","Totolac","Totolac"
"res_city_mx_tla_037","base.mx","base.state_mx_tlax","037","Ziltlaltépec de Trinidad Sánchez Santos","Ziltlaltépec de Trinidad Sánchez Santos"
"res_city_mx_tla_038","base.mx","base.state_mx_tlax","038","Tzompantepec","Tzompantepec"
"res_city_mx_tla_039","base.mx","base.state_mx_tlax","039","Xaloztoc","Xaloztoc"
"res_city_mx_tla_040","base.mx","base.state_mx_tlax","040","Xaltocan","Xaltocan"
"res_city_mx_tla_041","base.mx","base.state_mx_tlax","041","Papalotla de Xicohténcatl","Papalotla de Xicohténcatl"
"res_city_mx_tla_042","base.mx","base.state_mx_tlax","042","Xicohtzinco","Xicohtzinco"
"res_city_mx_tla_043","base.mx","base.state_mx_tlax","043","Yauhquemehcan","Yauhquemehcan"
"res_city_mx_tla_044","base.mx","base.state_mx_tlax","044","Zacatelco","Zacatelco"
"res_city_mx_tla_045","base.mx","base.state_mx_tlax","045","Benito Juárez","Benito Juárez"
"res_city_mx_tla_046","base.mx","base.state_mx_tlax","046","Emiliano Zapata","Emiliano Zapata"
"res_city_mx_tla_047","base.mx","base.state_mx_tlax","047","Lázaro Cárdenas","Lázaro Cárdenas"
"res_city_mx_tla_048","base.mx","base.state_mx_tlax","048","La Magdalena Tlaltelulco","La Magdalena Tlaltelulco"
"res_city_mx_tla_049","base.mx","base.state_mx_tlax","049","San Damián Texóloc","San Damián Texóloc"
"res_city_mx_tla_050","base.mx","base.state_mx_tlax","050","San Francisco Tetlanohcan","San Francisco Tetlanohcan"
"res_city_mx_tla_051","base.mx","base.state_mx_tlax","051","San Jerónimo Zacualpan","San Jerónimo Zacualpan"
"res_city_mx_tla_052","base.mx","base.state_mx_tlax","052","San José Teacalco","San José Teacalco"
"res_city_mx_tla_053","base.mx","base.state_mx_tlax","053","San Juan Huactzinco","San Juan Huactzinco"
"res_city_mx_tla_054","base.mx","base.state_mx_tlax","054","San Lorenzo Axocomanitla","San Lorenzo Axocomanitla"
"res_city_mx_tla_055","base.mx","base.state_mx_tlax","055","San Lucas Tecopilco","San Lucas Tecopilco"
"res_city_mx_tla_056","base.mx","base.state_mx_tlax","056","Santa Ana Nopalucan","Santa Ana Nopalucan"
"res_city_mx_tla_057","base.mx","base.state_mx_tlax","057","Santa Apolonia Teacalco","Santa Apolonia Teacalco"
"res_city_mx_tla_058","base.mx","base.state_mx_tlax","058","Santa Catarina Ayometla","Santa Catarina Ayometla"
"res_city_mx_tla_059","base.mx","base.state_mx_tlax","059","Santa Cruz Quilehtla","Santa Cruz Quilehtla"
"res_city_mx_tla_060","base.mx","base.state_mx_tlax","060","Santa Isabel Xiloxoxtla","Santa Isabel Xiloxoxtla"
"res_city_mx_ver_001","base.mx","base.state_mx_ver","001","Acajete","Acajete"
"res_city_mx_ver_002","base.mx","base.state_mx_ver","002","Acatlán","Acatlán"
"res_city_mx_ver_003","base.mx","base.state_mx_ver","003","Acayucan","Acayucan"
"res_city_mx_ver_004","base.mx","base.state_mx_ver","004","Actopan","Actopan"
"res_city_mx_ver_005","base.mx","base.state_mx_ver","005","Acula","Acula"
"res_city_mx_ver_006","base.mx","base.state_mx_ver","006","Acultzingo","Acultzingo"
"res_city_mx_ver_007","base.mx","base.state_mx_ver","007","Camarón de Tejeda","Camarón de Tejeda"
"res_city_mx_ver_008","base.mx","base.state_mx_ver","008","Alpatláhuac","Alpatláhuac"
"res_city_mx_ver_009","base.mx","base.state_mx_ver","009","Alto Lucero de Gutiérrez Barrios","Alto Lucero de Gutiérrez Barrios"
"res_city_mx_ver_010","base.mx","base.state_mx_ver","010","Altotonga","Altotonga"
"res_city_mx_ver_011","base.mx","base.state_mx_ver","011","Alvarado","Alvarado"
"res_city_mx_ver_012","base.mx","base.state_mx_ver","012","Amatitlán","Amatitlán"
"res_city_mx_ver_013","base.mx","base.state_mx_ver","013","Naranjos Amatlán","Naranjos Amatlán"
"res_city_mx_ver_014","base.mx","base.state_mx_ver","014","Amatlán de los Reyes","Amatlán de los Reyes"
"res_city_mx_ver_015","base.mx","base.state_mx_ver","015","Angel R. Cabada","Angel R. Cabada"
"res_city_mx_ver_016","base.mx","base.state_mx_ver","016","La Antigua","La Antigua"
"res_city_mx_ver_017","base.mx","base.state_mx_ver","017","Apazapan","Apazapan"
"res_city_mx_ver_018","base.mx","base.state_mx_ver","018","Aquila","Aquila"
"res_city_mx_ver_019","base.mx","base.state_mx_ver","019","Astacinga","Astacinga"
"res_city_mx_ver_020","base.mx","base.state_mx_ver","020","Atlahuilco","Atlahuilco"
"res_city_mx_ver_021","base.mx","base.state_mx_ver","021","Atoyac","Atoyac"
"res_city_mx_ver_022","base.mx","base.state_mx_ver","022","Atzacan","Atzacan"
"res_city_mx_ver_023","base.mx","base.state_mx_ver","023","Atzalan","Atzalan"
"res_city_mx_ver_024","base.mx","base.state_mx_ver","024","Tlaltetela","Tlaltetela"
"res_city_mx_ver_025","base.mx","base.state_mx_ver","025","Ayahualulco","Ayahualulco"
"res_city_mx_ver_026","base.mx","base.state_mx_ver","026","Banderilla","Banderilla"
"res_city_mx_ver_027","base.mx","base.state_mx_ver","027","Benito Juárez","Benito Juárez"
"res_city_mx_ver_028","base.mx","base.state_mx_ver","028","Boca del Río","Boca del Río"
"res_city_mx_ver_029","base.mx","base.state_mx_ver","029","Calcahualco","Calcahualco"
"res_city_mx_ver_030","base.mx","base.state_mx_ver","030","Camerino Z. Mendoza","Camerino Z. Mendoza"
"res_city_mx_ver_031","base.mx","base.state_mx_ver","031","Carrillo Puerto","Carrillo Puerto"
"res_city_mx_ver_032","base.mx","base.state_mx_ver","032","Catemaco","Catemaco"
"res_city_mx_ver_033","base.mx","base.state_mx_ver","033","Cazones de Herrera","Cazones de Herrera"
"res_city_mx_ver_034","base.mx","base.state_mx_ver","034","Cerro Azul","Cerro Azul"
"res_city_mx_ver_035","base.mx","base.state_mx_ver","035","Citlaltépetl","Citlaltépetl"
"res_city_mx_ver_036","base.mx","base.state_mx_ver","036","Coacoatzintla","Coacoatzintla"
"res_city_mx_ver_037","base.mx","base.state_mx_ver","037","Coahuitlán","Coahuitlán"
"res_city_mx_ver_038","base.mx","base.state_mx_ver","038","Coatepec","Coatepec"
"res_city_mx_ver_039","base.mx","base.state_mx_ver","039","Coatzacoalcos","Coatzacoalcos"
"res_city_mx_ver_040","base.mx","base.state_mx_ver","040","Coatzintla","Coatzintla"
"res_city_mx_ver_041","base.mx","base.state_mx_ver","041","Coetzala","Coetzala"
"res_city_mx_ver_042","base.mx","base.state_mx_ver","042","Colipa","Colipa"
"res_city_mx_ver_043","base.mx","base.state_mx_ver","043","Comapa","Comapa"
"res_city_mx_ver_044","base.mx","base.state_mx_ver","044","Córdoba","Córdoba"
"res_city_mx_ver_045","base.mx","base.state_mx_ver","045","Cosamaloapan de Carpio","Cosamaloapan de Carpio"
"res_city_mx_ver_046","base.mx","base.state_mx_ver","046","Cosautlán de Carvajal","Cosautlán de Carvajal"
"res_city_mx_ver_047","base.mx","base.state_mx_ver","047","Coscomatepec","Coscomatepec"
"res_city_mx_ver_048","base.mx","base.state_mx_ver","048","Cosoleacaque","Cosoleacaque"
"res_city_mx_ver_049","base.mx","base.state_mx_ver","049","Cotaxtla","Cotaxtla"
"res_city_mx_ver_050","base.mx","base.state_mx_ver","050","Coxquihui","Coxquihui"
"res_city_mx_ver_051","base.mx","base.state_mx_ver","051","Coyutla","Coyutla"
"res_city_mx_ver_052","base.mx","base.state_mx_ver","052","Cuichapa","Cuichapa"
"res_city_mx_ver_053","base.mx","base.state_mx_ver","053","Cuitláhuac","Cuitláhuac"
"res_city_mx_ver_054","base.mx","base.state_mx_ver","054","Chacaltianguis","Chacaltianguis"
"res_city_mx_ver_055","base.mx","base.state_mx_ver","055","Chalma","Chalma"
"res_city_mx_ver_056","base.mx","base.state_mx_ver","056","Chiconamel","Chiconamel"
"res_city_mx_ver_057","base.mx","base.state_mx_ver","057","Chiconquiaco","Chiconquiaco"
"res_city_mx_ver_058","base.mx","base.state_mx_ver","058","Chicontepec","Chicontepec"
"res_city_mx_ver_059","base.mx","base.state_mx_ver","059","Chinameca","Chinameca"
"res_city_mx_ver_060","base.mx","base.state_mx_ver","060","Chinampa de Gorostiza","Chinampa de Gorostiza"
"res_city_mx_ver_061","base.mx","base.state_mx_ver","061","Las Choapas","Las Choapas"
"res_city_mx_ver_062","base.mx","base.state_mx_ver","062","Chocamán","Chocamán"
"res_city_mx_ver_063","base.mx","base.state_mx_ver","063","Chontla","Chontla"
"res_city_mx_ver_064","base.mx","base.state_mx_ver","064","Chumatlán","Chumatlán"
"res_city_mx_ver_065","base.mx","base.state_mx_ver","065","Emiliano Zapata","Emiliano Zapata"
"res_city_mx_ver_066","base.mx","base.state_mx_ver","066","Espinal","Espinal"
"res_city_mx_ver_067","base.mx","base.state_mx_ver","067","Filomeno Mata","Filomeno Mata"
"res_city_mx_ver_068","base.mx","base.state_mx_ver","068","Fortín","Fortín"
"res_city_mx_ver_069","base.mx","base.state_mx_ver","069","Gutiérrez Zamora","Gutiérrez Zamora"
"res_city_mx_ver_070","base.mx","base.state_mx_ver","070","Hidalgotitlán","Hidalgotitlán"
"res_city_mx_ver_071","base.mx","base.state_mx_ver","071","Huatusco","Huatusco"
"res_city_mx_ver_072","base.mx","base.state_mx_ver","072","Huayacocotla","Huayacocotla"
"res_city_mx_ver_073","base.mx","base.state_mx_ver","073","Hueyapan de Ocampo","Hueyapan de Ocampo"
"res_city_mx_ver_074","base.mx","base.state_mx_ver","074","Huiloapan de Cuauhtémoc","Huiloapan de Cuauhtémoc"
"res_city_mx_ver_075","base.mx","base.state_mx_ver","075","Ignacio de la Llave","Ignacio de la Llave"
"res_city_mx_ver_076","base.mx","base.state_mx_ver","076","Ilamatlán","Ilamatlán"
"res_city_mx_ver_077","base.mx","base.state_mx_ver","077","Isla","Isla"
"res_city_mx_ver_078","base.mx","base.state_mx_ver","078","Ixcatepec","Ixcatepec"
"res_city_mx_ver_079","base.mx","base.state_mx_ver","079","Ixhuacán de los Reyes","Ixhuacán de los Reyes"
"res_city_mx_ver_080","base.mx","base.state_mx_ver","080","Ixhuatlán del Café","Ixhuatlán del Café"
"res_city_mx_ver_081","base.mx","base.state_mx_ver","081","Ixhuatlancillo","Ixhuatlancillo"
"res_city_mx_ver_082","base.mx","base.state_mx_ver","082","Ixhuatlán del Sureste","Ixhuatlán del Sureste"
"res_city_mx_ver_083","base.mx","base.state_mx_ver","083","Ixhuatlán de Madero","Ixhuatlán de Madero"
"res_city_mx_ver_084","base.mx","base.state_mx_ver","084","Ixmatlahuacan","Ixmatlahuacan"
"res_city_mx_ver_085","base.mx","base.state_mx_ver","085","Ixtaczoquitlán","Ixtaczoquitlán"
"res_city_mx_ver_086","base.mx","base.state_mx_ver","086","Jalacingo","Jalacingo"
"res_city_mx_ver_087","base.mx","base.state_mx_ver","087","Xalapa","Xalapa"
"res_city_mx_ver_088","base.mx","base.state_mx_ver","088","Jalcomulco","Jalcomulco"
"res_city_mx_ver_089","base.mx","base.state_mx_ver","089","Jáltipan","Jáltipan"
"res_city_mx_ver_090","base.mx","base.state_mx_ver","090","Jamapa","Jamapa"
"res_city_mx_ver_091","base.mx","base.state_mx_ver","091","Jesús Carranza","Jesús Carranza"
"res_city_mx_ver_092","base.mx","base.state_mx_ver","092","Xico","Xico"
"res_city_mx_ver_093","base.mx","base.state_mx_ver","093","Jilotepec","Jilotepec"
"res_city_mx_ver_094","base.mx","base.state_mx_ver","094","Juan Rodríguez Clara","Juan Rodríguez Clara"
"res_city_mx_ver_095","base.mx","base.state_mx_ver","095","Juchique de Ferrer","Juchique de Ferrer"
"res_city_mx_ver_096","base.mx","base.state_mx_ver","096","Landero y Coss","Landero y Coss"
"res_city_mx_ver_097","base.mx","base.state_mx_ver","097","Lerdo de Tejada","Lerdo de Tejada"
"res_city_mx_ver_098","base.mx","base.state_mx_ver","098","Magdalena","Magdalena"
"res_city_mx_ver_099","base.mx","base.state_mx_ver","099","Maltrata","Maltrata"
"res_city_mx_ver_100","base.mx","base.state_mx_ver","100","Manlio Fabio Altamirano","Manlio Fabio Altamirano"
"res_city_mx_ver_101","base.mx","base.state_mx_ver","101","Mariano Escobedo","Mariano Escobedo"
"res_city_mx_ver_102","base.mx","base.state_mx_ver","102","Martínez de la Torre","Martínez de la Torre"
"res_city_mx_ver_103","base.mx","base.state_mx_ver","103","Mecatlán","Mecatlán"
"res_city_mx_ver_104","base.mx","base.state_mx_ver","104","Mecayapan","Mecayapan"
"res_city_mx_ver_105","base.mx","base.state_mx_ver","105","Medellín","Medellín"
"res_city_mx_ver_106","base.mx","base.state_mx_ver","106","Miahuatlán","Miahuatlán"
"res_city_mx_ver_107","base.mx","base.state_mx_ver","107","Las Minas","Las Minas"
"res_city_mx_ver_108","base.mx","base.state_mx_ver","108","Minatitlán","Minatitlán"
"res_city_mx_ver_109","base.mx","base.state_mx_ver","109","Misantla","Misantla"
"res_city_mx_ver_110","base.mx","base.state_mx_ver","110","Mixtla de Altamirano","Mixtla de Altamirano"
"res_city_mx_ver_111","base.mx","base.state_mx_ver","111","Moloacán","Moloacán"
"res_city_mx_ver_112","base.mx","base.state_mx_ver","112","Naolinco","Naolinco"
"res_city_mx_ver_113","base.mx","base.state_mx_ver","113","Naranjal","Naranjal"
"res_city_mx_ver_114","base.mx","base.state_mx_ver","114","Nautla","Nautla"
"res_city_mx_ver_115","base.mx","base.state_mx_ver","115","Nogales","Nogales"
"res_city_mx_ver_116","base.mx","base.state_mx_ver","116","Oluta","Oluta"
"res_city_mx_ver_117","base.mx","base.state_mx_ver","117","Omealca","Omealca"
"res_city_mx_ver_118","base.mx","base.state_mx_ver","118","Orizaba","Orizaba"
"res_city_mx_ver_119","base.mx","base.state_mx_ver","119","Otatitlán","Otatitlán"
"res_city_mx_ver_120","base.mx","base.state_mx_ver","120","Oteapan","Oteapan"
"res_city_mx_ver_121","base.mx","base.state_mx_ver","121","Ozuluama de Mascareñas","Ozuluama de Mascareñas"
"res_city_mx_ver_122","base.mx","base.state_mx_ver","122","Pajapan","Pajapan"
"res_city_mx_ver_123","base.mx","base.state_mx_ver","123","Pánuco","Pánuco"
"res_city_mx_ver_124","base.mx","base.state_mx_ver","124","Papantla","Papantla"
"res_city_mx_ver_125","base.mx","base.state_mx_ver","125","Paso del Macho","Paso del Macho"
"res_city_mx_ver_126","base.mx","base.state_mx_ver","126","Paso de Ovejas","Paso de Ovejas"
"res_city_mx_ver_127","base.mx","base.state_mx_ver","127","La Perla","La Perla"
"res_city_mx_ver_128","base.mx","base.state_mx_ver","128","Perote","Perote"
"res_city_mx_ver_129","base.mx","base.state_mx_ver","129","Platón Sánchez","Platón Sánchez"
"res_city_mx_ver_130","base.mx","base.state_mx_ver","130","Playa Vicente","Playa Vicente"
"res_city_mx_ver_131","base.mx","base.state_mx_ver","131","Poza Rica de Hidalgo","Poza Rica de Hidalgo"
"res_city_mx_ver_132","base.mx","base.state_mx_ver","132","Las Vigas de Ramírez","Las Vigas de Ramírez"
"res_city_mx_ver_133","base.mx","base.state_mx_ver","133","Pueblo Viejo","Pueblo Viejo"
"res_city_mx_ver_134","base.mx","base.state_mx_ver","134","Puente Nacional","Puente Nacional"
"res_city_mx_ver_135","base.mx","base.state_mx_ver","135","Rafael Delgado","Rafael Delgado"
"res_city_mx_ver_136","base.mx","base.state_mx_ver","136","Rafael Lucio","Rafael Lucio"
"res_city_mx_ver_137","base.mx","base.state_mx_ver","137","Los Reyes","Los Reyes"
"res_city_mx_ver_138","base.mx","base.state_mx_ver","138","Río Blanco","Río Blanco"
"res_city_mx_ver_139","base.mx","base.state_mx_ver","139","Saltabarranca","Saltabarranca"
"res_city_mx_ver_140","base.mx","base.state_mx_ver","140","San Andrés Tenejapan","San Andrés Tenejapan"
"res_city_mx_ver_141","base.mx","base.state_mx_ver","141","San Andrés Tuxtla","San Andrés Tuxtla"
"res_city_mx_ver_142","base.mx","base.state_mx_ver","142","San Juan Evangelista","San Juan Evangelista"
"res_city_mx_ver_143","base.mx","base.state_mx_ver","143","Santiago Tuxtla","Santiago Tuxtla"
"res_city_mx_ver_144","base.mx","base.state_mx_ver","144","Sayula de Alemán","Sayula de Alemán"
"res_city_mx_ver_145","base.mx","base.state_mx_ver","145","Soconusco","Soconusco"
"res_city_mx_ver_146","base.mx","base.state_mx_ver","146","Sochiapa","Sochiapa"
